quick_check
ok
name,drawings,min_number,max_number,min_id,max_id
baltbet-main,2199,2759,4959,202,11988
table_name,rows
drawings,2199
events,32985
quotes,32940
drawing_result_snapshots,4
drawing_preparations,5
drawing_event_pins,30
archived_packages,1
package_settlements,0
missing_visible_number
3843
3844
number,id,status,started_at,ended_at,event_count,unique_event_orders,blank_names,quote_rows,pool_complete,bk_complete,norm_complete,pin_complete,resolved_results,void_results,missing_results
4136,9593,finished,,2024-04-20T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4137,9596,finished,,2024-04-21T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4138,9599,finished,,2024-04-22T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4139,9603,finished,,2024-04-23T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4140,9605,finished,,2024-04-24T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4141,9608,finished,,2024-04-25T15:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4142,9611,finished,,2024-04-26T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4143,9614,finished,,2024-04-27T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4144,9617,finished,,2024-04-28T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4145,9620,finished,,2024-04-29T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4146,9623,finished,,2024-04-30T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4147,9626,finished,,2024-05-01T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4148,9628,finished,,2024-05-02T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4149,9631,finished,,2024-05-03T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4150,9634,finished,,2024-05-04T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4151,9637,finished,,2024-05-05T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4152,9640,finished,,2024-05-06T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4153,9643,finished,,2024-05-07T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4154,9646,finished,,2024-05-08T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4155,9650,finished,,2024-05-09T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4156,9652,finished,,2024-05-10T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4157,9655,finished,,2024-05-11T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4158,9658,finished,,2024-05-12T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4159,9660,finished,,2024-05-13T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4160,9664,finished,,2024-05-14T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4161,9667,finished,,2024-05-15T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4162,9669,finished,,2024-05-16T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4163,9673,finished,,2024-05-17T16:10:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4164,9676,finished,,2024-05-18T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4165,9679,finished,,2024-05-19T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4166,9683,finished,,2024-05-20T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4167,9686,finished,,2024-05-21T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4168,9688,finished,,2024-05-22T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4169,9690,finished,,2024-05-23T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4170,9694,finished,,2024-05-24T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4171,9697,finished,,2024-05-25T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4172,9700,finished,,2024-05-26T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4173,9702,finished,,2024-05-27T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4174,9706,finished,,2024-05-28T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4175,9709,finished,,2024-05-29T16:15:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4176,9711,finished,,2024-05-30T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4177,9715,finished,,2024-05-31T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4178,9718,finished,,2024-06-01T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4179,9722,finished,,2024-06-02T14:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4180,9723,finished,,2024-06-03T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4181,9727,finished,,2024-06-04T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4182,9729,finished,,2024-06-05T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4183,9732,finished,,2024-06-06T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4184,9736,finished,,2024-06-07T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4185,9739,finished,,2024-06-08T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4186,9743,finished,,2024-06-09T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4187,9744,finished,,2024-06-10T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4188,9747,finished,,2024-06-11T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4189,9750,finished,,2024-06-12T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4190,9753,finished,,2024-06-13T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4191,9755,finished,,2024-06-14T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4192,9758,finished,,2024-06-15T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4193,9760,finished,,2024-06-16T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4194,9763,finished,,2024-06-17T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4195,9766,finished,,2024-06-18T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4196,9769,finished,,2024-06-19T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4197,9773,finished,,2024-06-20T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4198,9775,finished,,2024-06-21T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4199,9776,finished,,2024-06-22T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4200,9779,finished,,2024-06-23T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4201,9783,finished,,2024-06-24T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4202,9784,finished,,2024-06-25T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4203,9787,finished,,2024-06-26T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4204,9789,finished,,2024-06-27T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4205,9792,finished,,2024-06-28T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4206,9795,finished,,2024-06-29T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4207,9796,finished,,2024-06-30T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4208,9800,finished,,2024-07-01T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4209,9803,finished,,2024-07-02T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4210,9804,finished,,2024-07-03T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4211,9807,finished,,2024-07-04T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4212,9809,finished,,2024-07-05T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4213,9811,finished,,2024-07-06T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4214,9815,finished,,2024-07-07T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4215,9817,finished,,2024-07-08T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4216,9820,finished,,2024-07-09T18:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4217,9824,finished,,2024-07-10T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4218,9825,finished,,2024-07-11T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4219,9828,finished,,2024-07-12T17:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4220,9831,finished,,2024-07-13T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4221,9834,finished,,2024-07-14T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4222,9836,finished,,2024-07-15T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4223,9839,finished,,2024-07-16T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4224,9842,finished,,2024-07-17T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4225,9845,finished,,2024-07-18T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4226,9849,finished,,2024-07-19T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4227,9851,finished,,2024-07-20T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4228,9854,finished,,2024-07-21T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4229,9858,finished,,2024-07-22T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4230,9860,finished,,2024-07-23T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4231,9863,finished,,2024-07-24T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4232,9866,finished,,2024-07-25T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4233,9868,finished,,2024-07-26T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4234,9871,finished,,2024-07-27T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4235,9876,finished,,2024-07-28T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4236,9878,finished,,2024-07-29T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4237,9880,finished,,2024-07-30T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4238,9883,finished,,2024-07-31T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4239,9886,finished,,2024-08-01T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4240,9889,finished,,2024-08-02T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4241,9893,finished,,2024-08-03T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4242,9896,finished,,2024-08-04T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4243,9899,finished,,2024-08-05T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4244,9900,finished,,2024-08-06T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4245,9904,finished,,2024-08-07T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4246,9906,finished,,2024-08-08T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4247,9909,finished,,2024-08-09T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4248,9911,finished,,2024-08-10T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4249,9916,finished,,2024-08-11T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4250,9919,finished,,2024-08-12T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4251,9920,finished,,2024-08-13T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4252,9923,finished,,2024-08-14T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4253,9926,finished,,2024-08-15T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4254,9930,finished,,2024-08-16T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4255,9932,finished,,2024-08-17T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4256,9936,finished,,2024-08-18T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4257,9939,finished,,2024-08-19T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4258,9942,finished,,2024-08-20T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4259,9945,finished,,2024-08-21T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4260,9947,finished,,2024-08-22T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4261,9950,finished,,2024-08-23T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4262,9954,finished,,2024-08-24T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4263,9957,finished,,2024-08-25T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4264,9960,finished,,2024-08-26T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4265,9963,finished,,2024-08-27T16:30:00.000000Z,15,15,0,15,15,15,0,0,12,0,3
4266,9967,finished,,2024-08-28T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4267,9970,finished,,2024-08-29T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4268,9972,finished,,2024-08-30T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4269,9974,finished,,2024-08-31T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4270,9978,finished,,2024-09-01T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4271,9982,finished,,2024-09-02T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4272,9984,finished,,2024-09-03T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4273,9988,finished,,2024-09-04T13:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4274,9989,finished,,2024-09-05T15:30:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
4275,9993,finished,,2024-09-06T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4276,9996,finished,,2024-09-07T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4277,9998,finished,,2024-09-08T14:15:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4278,10003,finished,,2024-09-09T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4279,10006,finished,,2024-09-10T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4280,10008,finished,,2024-09-11T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4281,10012,finished,,2024-09-13T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4282,10016,finished,,2024-09-14T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4283,10019,finished,,2024-09-15T13:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4284,10023,finished,,2024-09-16T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4285,10028,finished,,2024-09-17T15:55:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4286,10030,finished,,2024-09-18T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4287,10033,finished,,2024-09-19T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4288,10036,finished,,2024-09-20T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4289,10039,finished,,2024-09-21T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4290,10043,finished,,2024-09-22T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4291,10048,finished,,2024-09-23T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4292,10051,finished,,2024-09-24T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4293,10053,finished,,2024-09-25T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4294,10058,finished,,2024-09-26T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4295,10060,finished,,2024-09-27T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4296,10063,finished,,2024-09-28T13:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4297,10066,finished,,2024-09-29T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4298,10071,finished,,2024-09-30T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4299,10074,finished,,2024-10-01T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4300,10077,finished,,2024-10-02T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4301,10080,finished,,2024-10-03T16:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4302,10082,finished,,2024-10-04T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4303,10085,finished,,2024-10-05T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4304,10089,finished,,2024-10-06T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4305,10095,finished,,2024-10-07T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4306,10097,finished,,2024-10-08T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4307,10100,finished,,2024-10-09T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4308,10103,finished,,2024-10-10T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4309,10106,finished,,2024-10-11T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4310,10109,finished,,2024-10-12T14:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4311,10113,finished,,2024-10-13T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4312,10116,finished,,2024-10-14T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4313,10119,finished,,2024-10-15T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4314,10122,finished,,2024-10-16T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4315,10125,finished,,2024-10-17T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4316,10128,finished,,2024-10-18T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4317,10130,finished,,2024-10-19T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4318,10135,finished,,2024-10-20T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4319,10138,finished,,2024-10-21T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4320,10141,finished,,2024-10-22T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4321,10144,finished,,2024-10-23T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4322,10148,finished,,2024-10-24T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4323,10151,finished,,2024-10-25T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4324,10154,finished,,2024-10-26T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4325,10157,finished,,2024-10-27T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4326,10161,finished,,2024-10-28T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4327,10166,finished,,2024-10-29T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4328,10167,finished,,2024-10-30T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4329,10169,finished,,2024-10-31T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4330,10172,finished,,2024-11-01T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4331,10174,finished,,2024-11-02T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4332,10175,finished,,2024-11-03T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4333,10177,finished,,2024-11-04T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4334,10180,finished,,2024-11-05T17:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4335,10183,finished,,2024-11-06T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4336,10187,finished,,2024-11-07T17:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4337,10191,finished,,2024-11-08T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4338,10192,finished,,2024-11-09T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4339,10197,finished,,2024-11-10T15:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4340,10202,finished,,2024-11-11T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4341,10204,finished,,2024-11-12T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4342,10207,finished,,2024-11-13T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4343,10210,finished,,2024-11-14T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4344,10212,finished,,2024-11-15T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4345,10215,finished,,2024-11-16T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4346,10218,finished,,2024-11-17T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4347,10222,finished,,2024-11-18T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4348,10225,finished,,2024-11-19T15:00:00.000000Z,15,15,0,15,15,15,0,0,12,0,3
4349,10227,finished,,2024-11-20T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4350,10231,finished,,2024-11-21T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4351,10233,finished,,2024-11-22T18:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
4352,10236,finished,,2024-11-23T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4353,10239,finished,,2024-11-24T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4354,10243,finished,,2024-11-25T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4355,10245,finished,,2024-11-26T19:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4356,10249,finished,,2024-11-27T15:15:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4357,10251,finished,,2024-11-28T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4358,10254,finished,,2024-11-29T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4359,10258,finished,,2024-11-30T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4360,10260,finished,,2024-12-01T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4361,10264,finished,,2024-12-02T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4362,10266,finished,,2024-12-03T17:30:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
4363,10269,finished,,2024-12-04T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4364,10272,finished,,2024-12-05T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4365,10275,finished,,2024-12-06T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4366,10279,finished,,2024-12-07T14:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
4367,10281,finished,,2024-12-08T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4368,10286,finished,,2024-12-09T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4369,10290,finished,,2024-12-10T17:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4370,10292,finished,,2024-12-11T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4371,10295,finished,,2024-12-12T17:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4372,10299,finished,,2024-12-13T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4373,10302,finished,,2024-12-14T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4374,10303,finished,,2024-12-15T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4375,10308,finished,,2024-12-16T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4376,10310,finished,,2024-12-17T18:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4377,10313,finished,,2024-12-18T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4378,10315,finished,,2024-12-19T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4379,10317,finished,,2024-12-20T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4380,10320,finished,,2024-12-21T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4381,10324,finished,,2024-12-22T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4382,10325,finished,,2024-12-23T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4383,10329,finished,,2024-12-26T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4384,10332,finished,,2024-12-27T12:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4385,10336,finished,,2024-12-28T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4386,10338,finished,,2024-12-29T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4387,10343,finished,,2024-12-30T12:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4388,10345,finished,,2024-12-31T12:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4389,10347,finished,,2025-01-01T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4390,10349,finished,,2025-01-02T12:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4391,10353,finished,,2025-01-03T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4392,10356,finished,,2025-01-04T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4393,10359,finished,,2025-01-05T14:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
4394,10362,finished,,2025-01-06T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4395,10365,finished,,2025-01-07T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4396,10368,finished,,2025-01-08T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4397,10371,finished,,2025-01-09T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4398,10373,finished,,2025-01-10T18:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4399,10376,finished,,2025-01-11T14:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
4400,10377,finished,,2025-01-12T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4401,10381,finished,,2025-01-13T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4402,10383,finished,,2025-01-14T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4403,10386,finished,,2025-01-15T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4404,10389,finished,,2025-01-16T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4405,10392,finished,,2025-01-17T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4406,10395,finished,,2025-01-18T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4407,10398,finished,,2025-01-19T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4408,10402,finished,,2025-01-20T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4409,10404,finished,,2025-01-21T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
4410,10407,finished,,2025-01-22T17:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
